Date,ABI.BR,AI.PA,AIR.PA,ALV.DE,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CA.PA,CS.PA,DBK.DE,DG.PA,DTE.DE,ENEL.MI,ENGI.PA,ENI.MI,EOAN.DE,FRE.DE,G.MI,GLE.PA,IBE.MC,INGA.AS,ISP.MI,^STOXX50E
2015-10-07,80.7955551147461,59.93480682373047,51.06262969970703,92.68758392333984,72.21786499023438,44.018470764160156,84.51338195800781,4.841414451599121,52.33281707763672,43.28145980834961,30.2137451171875,21.349111557006836,13.857512474060059,20.148914337158203,43.00796127319336,11.435075759887695,2.410661458969116,8.594534873962402,8.577549934387207,5.183719158172607,49.92499923706055,9.456244468688965,26.713027954101562,4.0459489822387695,7.211698055267334,1.685038447380066,3226.39990234375
2015-10-08,79.85369110107422,60.01708984375,51.23313522338867,93.36273193359375,73.2651596069336,44.427024841308594,82.99430084228516,4.829179763793945,52.61357879638672,43.605751037597656,29.87834358215332,21.512109756469727,13.85141658782959,19.79306983947754,42.94123458862305,11.298108100891113,2.3927338123321533,8.657794952392578,8.684207916259766,5.246465682983398,50.140602111816406,9.519401550292969,26.365320205688477,4.068382740020752,7.076871395111084,1.6924800872802734,3224.9599609375
2015-10-09,80.50891876220703,60.59312438964844,51.69978713989258,94.07002258300781,72.809814453125,45.21317672729492,82.51264953613281,4.950918197631836,53.59016799926758,43.70378875732422,30.0795841217041,21.557598114013672,13.817893028259277,20.477087020874023,42.21467208862305,11.257386207580566,2.41902756690979,8.726802825927734,8.706664085388184,5.393270492553711,49.73527145385742,9.582557678222656,26.72897720336914,4.077619552612305,7.002581596374512,1.6935434341430664,3250.31005859375
2015-10-12,80.54985046386719,60.42854309082031,50.43444061279297,94.23077392578125,72.20875549316406,44.984130859375,82.36444091796875,4.927671432495117,54.475196838378906,44.18644332885742,30.16902732849121,21.409761428833008,13.891036033630371,20.354516983032227,41.784664154052734,11.16854190826416,2.397514820098877,8.767059326171875,8.661755561828613,5.66024112701416,49.700767517089844,9.49643611907959,26.47696876525879,4.073000907897949,6.895273208618164,1.687164545059204,3247.330078125
2015-10-13,81.9012222290039,59.687923431396484,50.7844352722168,93.55563354492188,70.93379211425781,44.3465461730957,81.14175415039062,4.826732158660889,53.77937698364258,43.56049346923828,29.83922004699707,20.947298049926758,13.625892639160156,20.152870178222656,42.466739654541016,11.016765594482422,2.4034903049468994,8.73138427734375,8.667367935180664,5.394454479217529,49.35580825805664,9.387347221374512,26.180294036865234,4.058485507965088,6.895273208618164,1.6914170980453491,3221.280029296875
2015-10-14,82.43357849121094,58.86503219604492,50.362648010253906,92.78404235839844,67.81920623779297,43.356117248535156,80.03022766113281,4.783910274505615,52.94317626953125,43.43983459472656,29.69387435913086,20.617507934570312,13.421701431274414,19.951223373413086,42.49640655517578,10.827969551086426,2.4118566513061523,8.936513900756836,8.611231803894043,5.573815822601318,48.950477600097656,9.203618049621582,26.068649291992188,4.059804439544678,6.8897705078125,1.6807861328125,3191.570068359375
2015-10-15,82.84308624267578,60.29139709472656,48.93576431274414,93.9092788696289,70.80628204345703,44.14846420288086,80.80829620361328,4.8524250984191895,53.10798263549805,44.30712127685547,30.16902732849121,20.609928131103516,13.659414291381836,20.1805477142334,42.88934326171875,11.113014221191406,2.450101852416992,8.883001327514648,8.723504066467285,5.532379627227783,50.87364959716797,9.398829460144043,26.32065773010254,4.081578731536865,7.024594783782959,1.7052373886108398,3238.81005859375
2015-10-16,83.04782104492188,60.538265228271484,49.833168029785156,95.38814544677734,70.6241683959961,43.96275329589844,81.47520446777344,4.917271137237549,52.94317626953125,43.94511795043945,30.73920249938965,21.97078514099121,13.903225898742676,20.532442092895508,43.17848205566406,11.246280670166016,2.4620540142059326,9.004891395568848,8.830162048339844,5.626499176025391,51.1151237487793,9.502175331115723,26.831056594848633,4.11522912979126,7.1374053955078125,1.7307522296905518,3264.929931640625
2015-10-19,83.90778350830078,60.59312438964844,49.725486755371094,95.80610656738281,71.34359741210938,44.15465545654297,82.1050796508789,4.878731727600098,53.52303695678711,44.80486297607422,30.79509735107422,21.73954963684082,13.951986312866211,21.29158592224121,42.77070999145508,11.361039161682129,2.457273483276367,8.984078407287598,8.751572608947754,5.544217586517334,52.01203155517578,9.473470687866211,26.697078704833984,4.113248825073242,7.151162624359131,1.7435097694396973,3272.0400390625
2015-10-20,83.86683654785156,59.797664642333984,49.38446807861328,95.67752075195312,70.70609283447266,44.08037185668945,81.62342071533203,4.850590229034424,53.27277755737305,44.49565505981445,30.353498458862305,21.724390029907227,13.967227935791016,20.995044708251953,42.963470458984375,11.609064102172852,2.4512975215911865,9.07326602935791,8.667367935180664,5.646033763885498,51.994781494140625,9.410311698913574,26.435501098632812,4.137002944946289,7.079624176025391,1.733941674232483,3255.719970703125
